name,marker_type,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,sat1_time,sat1_ce,nbsat,start_time
cegar_dense_512_3fp_mc16_seed_41365,marker1,2,77,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,1,77,P3,k1,cegar3,0,0.47s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,1,77,P3,k2,cegar3,0,12.25s,SAT,2,1.35s,2,15,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,1,77,P3,k4,cegar3,0,12.22s,SAT,2,1.35s,2,15,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,1,77,P3,k6,cegar3,0,15.60s,SAT,3,1.39s,2,17,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,2,77,P3,k1,cegar3,0,1.25s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,2,77,P3,k2,cegar3,0,1.61s,UNSAT,3,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,2,77,P3,k4,cegar3,0,10.56s,SAT,5,3.27s,4,10,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,2,77,P3,k6,cegar3,0,255.65s,SAT,7,3.75s,5,279,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,3,77,P3,k1,cegar3,0,0.47s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,3,77,P3,k2,cegar3,0,0.51s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,3,77,P3,k4,cegar3,0,3.55s,SAT,4,2.21s,4,3,0.00s
cegar_dense_512_3fp_mc16_seed_41365,marker,3,77,P3,k6,cegar3,0,57.62s,SAT,4,2.25s,3,74,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,1,132,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,1,132,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,1,132,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,1,132,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,1,132,P3,k1,cegar3,0,0.48s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,1,132,P3,k2,cegar3,0,0.51s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,1,132,P3,k4,cegar3,0,0.90s,UNSAT,3,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,1,132,P3,k6,cegar3,0,4.72s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,2,132,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,2,132,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,2,132,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker1,2,132,P3,k6,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,2,132,P3,k1,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,2,132,P3,k2,cegar3,0,0.49s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,2,132,P3,k4,cegar3,0,2.69s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,2,132,P3,k6,cegar3,0,138.57s,SAT,4,3.98s,4,112,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,3,132,P3,k1,cegar3,0,0.23s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,3,132,P3,k2,cegar3,0,0.51s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,3,132,P3,k4,cegar3,0,2.46s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc16_seed_486556,marker,3,132,P3,k6,cegar3,0,4.71s,UNSAT,5,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,1,70,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,1,70,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,1,70,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,1,70,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,2,70,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,2,70,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,2,70,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker1,2,70,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,1,70,P3,k1,cegar3,0,0.25s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,1,70,P3,k2,cegar3,0,0.26s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,1,70,P3,k4,cegar3,0,4.81s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,1,70,P3,k6,cegar3,124,598.39s,TO,7,3.51s,4,501,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,2,70,P3,k1,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,2,70,P3,k2,cegar3,0,0.26s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,2,70,P3,k4,cegar3,0,0.56s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,2,70,P3,k6,cegar3,0,2.38s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,3,70,P3,k1,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,3,70,P3,k2,cegar3,0,0.26s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,3,70,P3,k4,cegar3,0,0.55s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_1_seed_615891,marker,3,70,P3,k6,cegar3,0,1.68s,UNSAT,3,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,1,113,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,1,113,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,1,113,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,1,113,P3,k6,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,1,113,P3,k1,cegar3,0,0.30s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,1,113,P3,k2,cegar3,0,0.57s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,1,113,P3,k4,cegar3,0,0.89s,UNSAT,3,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,1,113,P3,k6,cegar3,124,598.56s,TO,9,1.92s,3,431,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,2,113,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,2,113,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,2,113,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker1,2,113,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,2,113,P3,k1,cegar3,0,0.30s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,2,113,P3,k2,cegar3,0,0.33s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,2,113,P3,k4,cegar3,0,0.36s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,2,113,P3,k6,cegar3,0,4.17s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,3,113,P3,k1,cegar3,0,0.30s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,3,113,P3,k2,cegar3,0,0.33s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,3,113,P3,k4,cegar3,0,0.94s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_2_seed_119057,marker,3,113,P3,k6,cegar3,0,287.66s,SAT,6,5.12s,4,216,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,1,69,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,1,69,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,1,69,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,1,69,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,2,69,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,2,69,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,2,69,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker1,2,69,P3,k6,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,1,69,P3,k1,cegar3,0,0.25s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,1,69,P3,k2,cegar3,0,1.83s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,1,69,P3,k4,cegar3,0,512.98s,SAT,7,4.85s,5,432,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,1,69,P3,k6,cegar3,124,597.78s,TO,8,4.30s,4,502,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,2,69,P3,k1,cegar3,0,0.46s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,2,69,P3,k2,cegar3,0,0.54s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,2,69,P3,k4,cegar3,0,0.95s,UNSAT,3,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,2,69,P3,k6,cegar3,0,2.91s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,3,69,P3,k1,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,3,69,P3,k2,cegar3,0,2.37s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,3,69,P3,k4,cegar3,0,4.21s,UNSAT,3,,,0,0.00s
cegar_dense_512_3fp_mc8_3_seed_924145,marker,3,69,P3,k6,cegar3,0,5.24s,UNSAT,4,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,1,49,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,1,49,P3,k2,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,1,49,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,1,49,P3,k6,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,2,49,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,2,49,P3,k2,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,2,49,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker1,2,49,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,1,49,P3,k1,cegar3,0,0.25s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,1,49,P3,k2,cegar3,0,0.56s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,1,49,P3,k4,cegar3,0,541.96s,SAT,4,2.97s,3,504,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,1,49,P3,k6,cegar3,124,598.82s,TO,12,3.35s,3,486,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,2,49,P3,k1,cegar3,0,0.23s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,2,49,P3,k2,cegar3,0,0.53s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,2,49,P3,k4,cegar3,0,112.63s,SAT,3,1.25s,2,108,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,2,49,P3,k6,cegar3,0,332.27s,SAT,9,1.17s,2,321,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,3,49,P3,k1,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,3,49,P3,k2,cegar3,0,0.26s,UNSAT,1,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,3,49,P3,k4,cegar3,0,1.96s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_v2_seed_8293132,marker,3,49,P3,k6,cegar3,124,598.42s,TO,5,2.65s,2,613,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,1,141,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,1,141,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,1,141,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,1,141,P3,k6,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,1,141,P3,k1,cegar3,0,2.38s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,1,141,P3,k2,cegar3,0,2.74s,UNSAT,3,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,1,141,P3,k4,cegar3,0,232.44s,SAT,3,3.84s,3,224,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,1,141,P3,k6,cegar3,0,229.95s,SAT,3,3.81s,3,224,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,2,141,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,2,141,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,2,141,P3,k4,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker1,2,141,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,2,141,P3,k1,cegar3,0,1.17s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,2,141,P3,k2,cegar3,0,9.18s,SAT,2,2.37s,2,8,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,2,141,P3,k4,cegar3,0,9.19s,SAT,2,2.03s,2,8,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,2,141,P3,k6,cegar3,0,9.22s,SAT,2,2.08s,2,8,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,3,141,P3,k1,cegar3,0,1.35s,UNSAT,2,,,0,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,3,141,P3,k2,cegar3,0,49.40s,SAT,2,2.20s,2,48,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,3,141,P3,k4,cegar3,0,50.90s,SAT,2,2.26s,2,48,0.00s
cegar_dense_512_3fp_mc8_v3_seed_1622597,marker,3,141,P3,k6,cegar3,0,50.82s,SAT,2,2.30s,2,48,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,1,34,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,1,34,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,1,34,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,1,34,P3,k6,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,2,34,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,2,34,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,2,34,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker1,2,34,P3,k6,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,1,34,P3,k1,cegar3,0,0.08s,SAT,1,0.05s,1,2,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,1,34,P3,k2,cegar3,0,0.08s,SAT,1,0.05s,1,2,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,1,34,P3,k4,cegar3,0,0.08s,SAT,1,0.06s,1,2,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,1,34,P3,k6,cegar3,0,0.08s,SAT,1,0.05s,1,2,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,2,34,P3,k1,cegar3,0,0.07s,UNSAT,2,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,2,34,P3,k2,cegar3,0,0.16s,SAT,2,0.09s,2,4,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,2,34,P3,k4,cegar3,0,0.16s,SAT,2,0.09s,2,4,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,2,34,P3,k6,cegar3,0,0.16s,SAT,2,0.09s,2,4,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,3,34,P3,k1,cegar3,0,0.06s,UNSAT,2,,,0,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,3,34,P3,k2,cegar3,0,0.11s,SAT,2,0.08s,2,2,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,3,34,P3,k4,cegar3,0,0.11s,SAT,2,0.09s,2,2,0.00s
cegar_dense_64_3fp_mc8_seed_10556478,marker,3,34,P3,k6,cegar3,0,0.11s,SAT,2,0.09s,2,2,0.00s
print1_seed_78817,marker1,1,7,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
print1_seed_78817,marker1,1,7,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
print1_seed_78817,marker1,1,7,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
print1_seed_78817,marker1,1,7,P3,k6,cegar3,0,0.03s,SAT,1,0.03s,1,1,0.00s
print1_seed_78817,marker1,2,7,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
print1_seed_78817,marker1,2,7,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
print1_seed_78817,marker1,2,7,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
print1_seed_78817,marker1,2,7,P3,k6,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
print1_seed_78817,marker,1,7,P3,k1,cegar3,0,0.04s,UNSAT,2,,,0,0.00s
print1_seed_78817,marker,1,7,P3,k2,cegar3,0,0.05s,SAT,2,0.05s,2,1,0.00s
print1_seed_78817,marker,1,7,P3,k4,cegar3,0,0.05s,SAT,2,0.05s,2,1,0.00s
print1_seed_78817,marker,1,7,P3,k6,cegar3,0,0.06s,SAT,2,0.06s,2,1,0.00s
print1_seed_78817,marker,2,7,P3,k1,cegar3,0,0.05s,SAT,2,0.05s,2,1,0.00s
print1_seed_78817,marker,2,7,P3,k2,cegar3,0,0.05s,SAT,2,0.05s,2,1,0.00s
print1_seed_78817,marker,2,7,P3,k4,cegar3,0,0.05s,SAT,2,0.05s,2,1,0.00s
print1_seed_78817,marker,2,7,P3,k6,cegar3,0,0.05s,SAT,2,0.05s,2,1,0.00s
print1_seed_78817,marker,3,7,P3,k1,cegar3,0,0.04s,UNSAT,2,,,0,0.00s
print1_seed_78817,marker,3,7,P3,k2,cegar3,0,0.10s,SAT,2,0.05s,2,5,0.00s
print1_seed_78817,marker,3,7,P3,k4,cegar3,0,0.11s,SAT,2,0.05s,2,5,0.00s
print1_seed_78817,marker,3,7,P3,k6,cegar3,0,0.11s,SAT,2,0.06s,2,5,0.00s
test2_seed_74996,marker1,1,19,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker1,1,19,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker1,1,19,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker1,1,19,P3,k6,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker,1,19,P3,k1,cegar3,0,0.02s,UNSAT,1,,,0,0.00s
test2_seed_74996,marker,1,19,P3,k2,cegar3,0,0.08s,SAT,1,0.03s,1,6,0.00s
test2_seed_74996,marker,1,19,P3,k4,cegar3,0,0.08s,SAT,1,0.03s,1,6,0.00s
test2_seed_74996,marker,1,19,P3,k6,cegar3,0,0.08s,SAT,1,0.03s,1,6,0.00s
test2_seed_74996,marker1,2,19,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker1,2,19,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker1,2,19,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker1,2,19,P3,k6,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test2_seed_74996,marker,2,19,P3,k1,cegar3,0,0.05s,SAT,1,0.03s,1,3,0.00s
test2_seed_74996,marker,2,19,P3,k2,cegar3,0,0.05s,SAT,1,0.03s,1,3,0.00s
test2_seed_74996,marker,2,19,P3,k4,cegar3,0,0.05s,SAT,1,0.03s,1,3,0.00s
test2_seed_74996,marker,2,19,P3,k6,cegar3,0,0.06s,SAT,1,0.03s,1,3,0.00s
test2_seed_74996,marker,3,19,P3,k1,cegar3,0,0.03s,UNSAT,2,,,0,0.00s
test2_seed_74996,marker,3,19,P3,k2,cegar3,0,0.09s,SAT,2,0.04s,2,6,0.00s
test2_seed_74996,marker,3,19,P3,k4,cegar3,0,0.10s,SAT,2,0.04s,2,6,0.00s
test2_seed_74996,marker,3,19,P3,k6,cegar3,0,0.10s,SAT,2,0.04s,2,6,0.00s
test_hola_seed_14764,marker1,1,16,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker1,1,16,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker1,1,16,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker1,1,16,P3,k6,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker,1,16,P3,k1,cegar3,0,0.04s,SAT,1,0.03s,1,2,0.00s
test_hola_seed_14764,marker,1,16,P3,k2,cegar3,0,0.04s,SAT,1,0.03s,1,2,0.00s
test_hola_seed_14764,marker,1,16,P3,k4,cegar3,0,0.04s,SAT,1,0.03s,1,2,0.00s
test_hola_seed_14764,marker,1,16,P3,k6,cegar3,0,0.04s,SAT,1,0.03s,1,2,0.00s
test_hola_seed_14764,marker1,2,16,P3,k1,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker1,2,16,P3,k2,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker1,2,16,P3,k4,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker1,2,16,P3,k6,cegar3,0,0.01s,UNSAT,0,,,0,0.00s
test_hola_seed_14764,marker,2,16,P3,k1,cegar3,0,0.02s,UNSAT,1,,,0,0.00s
test_hola_seed_14764,marker,2,16,P3,k2,cegar3,0,0.05s,SAT,1,0.03s,1,2,0.00s
test_hola_seed_14764,marker,2,16,P3,k4,cegar3,0,0.04s,SAT,1,0.03s,1,2,0.00s
test_hola_seed_14764,marker,2,16,P3,k6,cegar3,0,0.04s,SAT,1,0.03s,1,2,0.00s
test_hola_seed_14764,marker,3,16,P3,k1,cegar3,0,0.03s,UNSAT,2,,,0,0.00s
test_hola_seed_14764,marker,3,16,P3,k2,cegar3,0,0.05s,SAT,2,0.04s,2,2,0.00s
test_hola_seed_14764,marker,3,16,P3,k4,cegar3,0,0.06s,SAT,2,0.05s,2,2,0.00s
test_hola_seed_14764,marker,3,16,P3,k6,cegar3,0,0.06s,SAT,2,0.05s,2,2,0.00s
300_v1_10326611_seed_10326611,marker1,1,79,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_10326611_seed_10326611,marker1,1,79,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_10326611_seed_10326611,marker1,1,79,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_10326611_seed_10326611,marker1,1,79,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_10326611_seed_10326611,marker1,2,79,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
